,danceability,tempo,loudness,mode,track_album_name,valence
15778,0.447,111938.0,-3957.0,0.0,Fed Up,0.232
15779,0.743,117023.0,-6037.0,0.0,Smile (The Magician Remix),0.345
15780,0.648,109951.0,-10655.0,1.0,Higher Love,0.349
15781,0.661,100013.0,-5537.0,1.0,Waves,0.181
15782,0.829,119993.0,-9334.0,0.0,Waves (Robin Schulz Radio Edit),0.45
15783,0.743,122953.0,-5793.0,0.0,Blue Sky (ft. Laleh),0.382
15784,0.673,118894.0,-2.73,1.0,How To Love (feat. Sofia Reyes),0.63
15785,0.716,111.0,-8.71,1.0,Young Like Us,0.497
15786,0.635,125024.0,-2298.0,1.0,Give Me Your Love,0.686
15787,0.743,120012.0,-8761.0,1.0,Dawn EP,0.505
15788,0.711,124009.0,-5852.0,1.0,All We Know (Oliver Heldens Remix),0.43
15789,0.771,111065.0,-3915.0,0.0,Bonfire,0.334
15790,0.525,119947.0,-5623.0,0.0,Breathe,0.381
15791,0.696,122978.0,-3838.0,1.0,By Your Side,0.644
15792,0.681,92993.0,-6019.0,0.0,Capsize,0.356
15793,0.628,109836.0,-8426.0,1.0,Fifty Shades Darker (Original Motion Picture Soundtrack),0.354
15794,0.709,120034.0,-7264.0,0.0,Daydream,0.333
15795,0.558,122034.0,-5041.0,0.0,Desire (Gryffin Remix),0.476
15796,0.638,122985.0,-6848.0,0.0,Ultra Summer 2 (The Best In Deep and Tropical House),0.25
15797,0.57,125.98,-6131.0,0.0,Holding On To You [REMIXES],0.158
15798,0.561,96989.0,-4576.0,1.0,Inside the Lines (feat. Casso),0.399
15799,0.685,125.98,-7568.0,0.0,Make Me Feel Better (Remixes),0.155
15800,0.683,123895.0,-7643.0,0.0,Miracle,0.359
15801,0.659,103992.0,-4104.0,0.0,My Body,0.873
15802,0.741,115031.0,-9347.0,1.0,Oceans Away (Sam Feldt Remix),0.271
15803,0.721,114032.0,-3539.0,0.0,Rise Up,0.355
15804,0.757,119959.0,-5895.0,1.0,Runaways,0.682
15805,0.601,94999.0,-5905.0,1.0,Running Out,0.17
15806,0.483,122058.0,-5244.0,1.0,Shed A Light,0.58
15807,0.751,93.01,-7215.0,0.0,Starboy (Kygo Remix),0.383
15808,0.6,124082.0,-3967.0,1.0,Surviving (feat. Joe Cleere),0.437
15809,0.707,106031.0,-4281.0,1.0,The Mack,0.541
15810,0.632,90037.0,-6478.0,1.0,The Ocean (feat. Shy Martin),0.188
15811,0.712,125988.0,-5158.0,1.0,What About The Love,0.277
15812,0.691,97068.0,-7.14,0.0,Won't Come Home,0.127
15813,0.0771,171623.0,-16.54,0.0,Peaceful Rain Recordings,1e-05
15814,0.287,101.85,-14393.0,0.0,Waves,0.0139
15815,0.765,110012.0,-5179.0,0.0,High (REMIXES PT. 2),0.749
15816,0.0787,169062.0,-35.96,1.0,Forest By Night,0.0116
15817,0.226,77998.0,-36624.0,0.0,"The Very Best Sound Of Nature - Birds, Waves, Rain (With Forest, Creek, Wind, Thunder)",0.0234
15818,0.318,97368.0,-35427.0,1.0,"Nature Sounds with Birdsong, Waves, Forest, Garden, And More Beautiful Sounds of the Earth!",0.422
15819,0.14,139784.0,-14325.0,0.0,Suburban Forest Rain,0.0223
15820,0.166,61616.0,-20684.0,1.0,Summer Rain,1e-05
15821,0.135,141159.0,-22636.0,1.0,Thunderstorms,0.0159
15822,0.211,116884.0,-46448.0,0.0,Jungle And Forest Sounds,0.0122
15823,0.141,102045.0,-14729.0,0.0,Waves,1e-05
15824,0.311,84122.0,-36509.0,0.0,Jungle And Forest Sounds,0.0388
15825,0.694,94997.0,-9063.0,1.0,Want Some Coffee ?,0.398
15826,0.58,157937.0,-15525.0,1.0,better days,0.424
15827,0.863,89959.0,-14443.0,1.0,Tender,0.314
15828,0.418,140.79,-20217.0,0.0,Relaxing Nature Sounds,0.0718
15829,0.505,159862.0,-12963.0,1.0,ivy league,0.162
15830,0.769,173993.0,-7065.0,0.0,Audio Bartending,0.737
15831,0.157,89925.0,-28309.0,0.0,Thunderstorms,0.0384
15832,0.832,78048.0,-8419.0,1.0,Mitsuwa,0.416
15833,0.891,79014.0,-10291.0,1.0,"Textures, Vol. 1",0.843
15834,0.847,150022.0,-6149.0,1.0,"Dreamlike, Vol. 2",0.491
15835,0.511,81138.0,-10329.0,0.0,It's Raining,0.422
15836,0.893,88.93,-4302.0,0.0,LAX,0.918
15837,0.799,89023.0,-13475.0,0.0,Summer Festival,0.69
15838,0.653,85045.0,-10433.0,1.0,Audio Bartending,0.946
15839,0.228,108354.0,-16145.0,0.0,3D Audio Textures of Waves,1e-05
15840,0.846,117064.0,-18622.0,1.0,lovely currents,0.89
15841,0.707,85953.0,-7876.0,1.0,Shinigami,0.36
15842,0.735,87965.0,-5795.0,0.0,Tired Boy,0.611
15843,0.16,130674.0,-16449.0,0.0,"Nature Sounds - Nature Music for Sleep, Yoga and Relaxation",1e-05
15844,0.444,149907.0,-17.81,0.0,Relaxing Nature Sounds,0.0534
15845,0.643,77643.0,-11278.0,0.0,Cozy Waves,0.496
15846,0.825,136.96,-8149.0,1.0,Sunflower,0.117
15847,0.755,79853.0,-10641.0,0.0,sweet,0.333
15848,0.745,85266.0,-13292.0,0.0,PostCards,0.317
15849,0.617,84924.0,-7014.0,1.0,Sun Naps,0.295
15850,0.176,129944.0,-29561.0,1.0,Jungle And Forest Sounds,0.0338
15851,0.756,88983.0,-8383.0,1.0,Discover the World Vol. 1,0.568
15852,0.672,84018.0,-11721.0,1.0,Blue Shades,0.726
15853,0.643,83032.0,-9572.0,0.0,Audio Bartending,0.891
15854,0.768,100.0,-16452.0,1.0,Tigertail,0.104
15855,0.851,136087.0,-12375.0,1.0,no matter what,0.5
15856,0.659,85996.0,-20944.0,1.0,Sofa,0.377
15857,0.843,136018.0,-12887.0,0.0,No 18,0.482
15858,0.676,85054.0,-7782.0,0.0,"Gems from Japan, Vol II",0.677
15859,0.842,79985.0,-12099.0,0.0,Pizza,0.405
15860,0.731,84995.0,-6664.0,0.0,Sheep Rotation,0.604
15861,0.865,138014.0,-8289.0,1.0,Borta,0.437
15862,0.694,82931.0,-12908.0,0.0,TOY TOY TOY,0.844
15863,0.822,95023.0,-9329.0,0.0,Jazz Joints,0.625
15864,0.811,138027.0,-11503.0,1.0,sunny,0.646
15865,0.765,82902.0,-11.02,0.0,Monstera,0.933
15866,0.596,86489.0,-6701.0,1.0,A Color Map of the Sun (Deluxe Version),0.198
15867,0.762,82777.0,-11863.0,1.0,Penthouse,0.652
15868,0.838,79987.0,-10006.0,1.0,Vibes 3,0.218
15869,0.634,180159.0,-15101.0,1.0,Low Fidelity,0.501
15870,0.739,91003.0,-8703.0,0.0,Targa,0.956
15871,0.881,95011.0,-7351.0,1.0,Venice,0.801
15872,0.691,86383.0,-13672.0,0.0,Vibes 2,0.548
15873,0.77,142009.0,-6497.0,0.0,Pol,0.387
15874,0.799,83564.0,-9943.0,1.0,Rio,0.435
15875,0.788,87595.0,-5159.0,0.0,one last time,0.858
15876,0.643,79986.0,-7295.0,1.0,Buena Vista,0.521
15877,0.459,74831.0,-12606.0,0.0,Cruise Control,0.455
15878,0.771,79997.0,-12924.0,1.0,4:20 PM,0.751
15879,0.752,97975.0,-3468.0,0.0,A Portarme Mal,0.69
15880,0.851,123014.0,-3396.0,1.0,Abracadabra (Remix Los Hermanos Rosario),0.74
15881,0.749,80155.0,-11154.0,0.0,Amazônia,0.834
15882,0.772,99027.0,-9387.0,1.0,Aquí Quién Manda Soy Yo!,0.86
15883,0.879,93997.0,-5568.0,1.0,Dazzle,0.783
15884,0.515,160338.0,-4.5,1.0,Calma (Mambo Remix),0.942
15885,0.703,100016.0,-2973.0,0.0,Cara de Niño,0.926
15886,0.409,88009.0,-12822.0,1.0,Faces & Spaces,0.41
15887,0.642,87024.0,-11218.0,0.0,Dreams of Dawn,0.615
15888,0.778,118992.0,-4859.0,1.0,De Los Besos Que Te Di,0.916
15889,0.722,125321.0,-7343.0,1.0,"Solo Merengue, Vol. 17",0.967
15890,0.714,127012.0,-4196.0,0.0,Desacatao (Remix),0.882
15891,0.725,91004.0,-8218.0,0.0,Red Pool,0.531
15892,0.823,106.54,-4529.0,1.0,El Tren del Sabor,0.925
15893,0.783,119988.0,-4.77,1.0,El Vacile,0.841
15894,0.796,80009.0,-6637.0,0.0,English Breakfast,0.638
15895,0.613,85728.0,-10604.0,1.0,Ryujin no Yume,0.166
15896,0.788,96635.0,-12123.0,1.0,TOY TOY TOY,0.555
15897,0.807,156003.0,-12322.0,0.0,gone,0.537
15898,0.73,95056.0,-11311.0,1.0,TOY TOY TOY,0.744
15899,0.902,137837.0,-6914.0,0.0,Vatten,0.645
15900,0.931,118021.0,-8476.0,1.0,Neon Impasse,0.171
15901,0.517,99923.0,-7395.0,1.0,La Peque,0.859
15902,0.62,192.1,-5928.0,1.0,La Promesa,0.934
15903,0.73,92037.0,-6532.0,1.0,Home By 11 PM,0.694
15904,0.853,140045.0,-4094.0,0.0,Maldita condena (feat. Colectivo Panamera),0.959
15905,0.724,99975.0,-4104.0,1.0,Margarita,0.196
15906,0.85,130073.0,-3687.0,1.0,Mil historias,0.961
15907,0.704,146033.0,-11159.0,0.0,Echoes,0.769
15908,0.792,79943.0,-10174.0,0.0,Ascent,0.948
15909,0.695,144.36,-10311.0,0.0,Cruise Control,0.932
15910,0.671,180044.0,-5.15,0.0,Pecado y Religión,0.927
15911,0.741,129842.0,-5767.0,0.0,SABOTAJE,0.905
15912,0.741,89968.0,-10854.0,1.0,Better Things,0.739
15913,0.779,91011.0,-3222.0,1.0,Tal y Como Estás,0.911
15914,0.771,92643.0,-8798.0,0.0,Nomad Life,0.253
15915,0.651,161895.0,-10315.0,1.0,Una Mentira Más (Versión Salsa),0.825
15916,0.818,92045.0,-9173.0,1.0,Fields,0.592
15917,0.703,170998.0,-13372.0,1.0,Swimmingly,0.137
15918,0.777,80945.0,-10614.0,0.0,Watersteps,0.358
15919,0.717,81042.0,-17462.0,0.0,When the Time Comes,0.325
15920,0.752,84044.0,-6655.0,1.0,Window Weather,0.797
15921,0.822,85.9,-8955.0,1.0,Rio,0.787
15922,0.876,117976.0,-9.79,1.0,Detras De Ti,0.752
15923,0.792,95011.0,-4707.0,0.0,Goza,0.651
15924,0.866,92.99,-3.11,0.0,Dónde Están,0.855
15925,0.662,147293.0,-4454.0,1.0,Merengue Que Aloca,0.963
15926,0.764,125061.0,-6335.0,0.0,Weekend,0.901
15927,0.593,92988.0,-5285.0,1.0,Solo dime tu,0.843
15928,0.619,177943.0,-4307.0,1.0,Un Montón de Estrellas,0.519
15929,0.769,101991.0,-9466.0,1.0,Se Te Ha Olvidado,0.915
15930,0.809,99996.0,-9779.0,0.0,Buscando (A Mi Tierra),0.802
15931,0.822,100.04,-5437.0,1.0,El Son No Morira,0.822
15932,0.724,125043.0,-5027.0,1.0,25 Horas,0.952
15933,0.652,141891.0,-6402.0,1.0,Bachata Rosa,0.699
15934,0.656,94976.0,-5777.0,1.0,Amarte por mil años,0.783
15935,0.818,132962.0,-5175.0,1.0,Amor de Verdad,0.69
15936,0.704,111932.0,-10302.0,1.0,Pa' Otro La 'O,0.645
15937,0.793,125001.0,-7308.0,1.0,Antes y Después De Ti,0.855
15938,0.78,124.98,-8207.0,0.0,Blinded,0.277
15939,0.87,120027.0,-5787.0,0.0,Castigo,0.679
15940,0.711,173926.0,-5049.0,1.0,Contigo,0.811
15941,0.696,131.1,-4122.0,0.0,Asondeguerra Tour (En Vivo Estadio Olímpico De República Dominicana/2012),0.711
15942,0.789,112912.0,-8124.0,1.0,Sabor a Salsa,0.507
15943,0.641,120155.0,-4799.0,1.0,I Know,0.534
15944,0.585,138264.0,-3.57,1.0,Asondeguerra Tour (En Vivo Estadio Olímpico De República Dominicana/2012),0.801
15945,0.7,150131.0,-6959.0,0.0,La Falsa Cubana,0.886
15946,0.701,116998.0,-5.35,1.0,Flow Con Clase,0.76
15947,0.765,100358.0,-5881.0,1.0,Grandes Hits: Luis Felipe González,0.961
15948,0.663,100854.0,-8534.0,1.0,La Tierra del Olvido,0.836
15949,0.814,130082.0,-2758.0,0.0,Para Ti,0.961
15950,0.745,103033.0,-3898.0,1.0,Caraluna,0.909
15951,0.699,96006.0,-3335.0,0.0,No Llores,0.928
15952,0.692,126228.0,-3132.0,0.0,Suavemente,0.923
15953,0.582,115614.0,-4509.0,1.0,Ojala Que Llueva Cafe,0.808
15954,0.716,123851.0,-7336.0,0.0,La Tierra del Olvido,0.967
15955,0.794,134002.0,-3724.0,1.0,Por Causa da Bandida,0.61
15956,0.805,102.14,-7.46,1.0,Pa' Otro La 'O,0.973
15957,0.779,107032.0,-4912.0,0.0,Ring Ring,0.638
15958,0.598,200042.0,-6289.0,0.0,Run Free (Alex Grey Remix),0.669
15959,0.797,128.0,-4636.0,0.0,Se Eu Escapar (ao Vivo),0.921
15960,0.762,127963.0,-3562.0,1.0,Se Faltar Estrelas,0.639
15961,0.75,97019.0,-3703.0,1.0,Señora,0.732
15962,0.461,126765.0,-5722.0,0.0,Sobredosis,0.59
15963,0.861,122007.0,-4065.0,0.0,Solo Te Quiero Conmigo,0.811
15964,0.858,132.06,-4963.0,0.0,Sueltala Remix,0.824
15965,0.821,139.95,-10082.0,1.0,Mi Realidad,0.883
15966,0.643,97022.0,-6896.0,1.0,Bacilos (Re-Issue),0.699
15967,0.601,153801.0,-6319.0,0.0,TBT,0.709
15968,0.668,187435.0,-8751.0,0.0,Men In Salsa,0.921
15969,0.469,95991.0,-10359.0,1.0,Guajiro Natural,0.637
15970,0.869,145061.0,-4458.0,0.0,Vanidosa,0.972
15971,0.604,144864.0,-3577.0,1.0,Asondeguerra Tour (En Vivo Estadio Olímpico De República Dominicana/2012),0.664
15972,0.739,137945.0,-5316.0,0.0,Ya No Sirvo Sin Ti,0.833
15973,0.726,116991.0,-6314.0,0.0,Stranger Love,0.752
15974,0.642,113401.0,-3663.0,1.0,Work For You,0.646
15975,0.723,104.07,-6624.0,0.0,Again Now,0.128
15976,0.696,120002.0,-4934.0,1.0,Heartbeat,0.187
15977,0.604,140032.0,-7.36,1.0,Look At Me,0.219
15978,0.773,104918.0,-10272.0,0.0,Mistakes,0.28
15979,0.67,119988.0,-7865.0,0.0,In The Air Tonight,0.237
15980,0.622,165864.0,-10243.0,1.0,Kissing Mouths,0.543
15981,0.803,98.09,-6675.0,1.0,Muscle Memory,0.309
15982,0.727,100002.0,-4559.0,1.0,Run Free,0.699
15983,0.714,99946.0,-2828.0,1.0,What Do You Want,0.521
15984,0.647,123993.0,-3897.0,1.0,Trouble,0.361
15985,0.664,125025.0,-4462.0,1.0,A Place For Us (feat. Ynnox),0.716
15986,0.807,107.0,-8685.0,1.0,Back To Me,0.482
15987,0.806,100001.0,-7053.0,1.0,Backfire,0.847
15988,0.691,101016.0,-9865.0,0.0,Boomerang,0.392
15989,0.805,102996.0,-10678.0,0.0,Call You Home (Remixes),0.509
15990,0.738,99996.0,-6.42,1.0,Closer,0.207
15991,0.469,99118.0,-7456.0,0.0,Come Back,0.557
15992,0.719,119913.0,-7286.0,0.0,Comfort Zone,0.567
15993,0.714,107.0,-6028.0,1.0,Different Kind of Love,0.64
15994,0.699,120013.0,-9629.0,1.0,Drinking Alone,0.554
15995,0.818,107041.0,-8454.0,1.0,Feelings,0.384
15996,0.766,121857.0,-6227.0,1.0,Feelings (Jay Dixie Remix),0.664
15997,0.827,106941.0,-6658.0,1.0,Feelings (KAJ Remix),0.655
15998,0.837,121.99,-6505.0,1.0,Feelings (Spada Remix),0.466
15999,0.432,73819.0,-6227.0,1.0,For You,0.608
16000,0.72,108003.0,-9907.0,1.0,Fv3K,0.506
16001,0.783,119703.0,-6512.0,1.0,Get To Me,0.709
16002,0.738,105.05,-6039.0,1.0,Hey,0.218
16003,0.731,101071.0,-3652.0,0.0,Hola Señorita (Robin Schulz Remix),0.704
16004,0.838,100026.0,-5548.0,1.0,Honey,0.666
16005,0.802,115065.0,-6.25,0.0,Hungover (Jay Fox Edit),0.69
16006,0.597,110071.0,-5508.0,0.0,In The Morning (Original Mix),0.638
16007,0.7,112051.0,-6284.0,1.0,Island,0.765
16008,0.703,150004.0,-7408.0,0.0,Let Me Go,0.877
16009,0.732,103017.0,-4663.0,0.0,Like I Love You,0.381
16010,0.81,105001.0,-8019.0,1.0,Like You Boy,0.701
16011,0.734,144973.0,-5486.0,1.0,Luv With U,0.728
16012,0.69,97964.0,-2813.0,0.0,Mine By Tomorrow,0.733
16013,0.726,123027.0,-4145.0,0.0,Night Shift,0.699
16014,0.775,104934.0,-6055.0,1.0,One More Time,0.44
16015,0.716,97529.0,-6827.0,1.0,Over Me,0.435
16016,0.757,124855.0,-4567.0,1.0,Ride,0.453
16017,0.646,108006.0,-4642.0,1.0,Rollerblade,0.63
16018,0.684,149981.0,-8761.0,1.0,Running Wild,0.628
16019,0.636,100051.0,-6964.0,1.0,Kids in Love,0.476
16020,0.638,126015.0,-4517.0,0.0,Talk (Alle Farben Remix),0.489
16021,0.843,122014.0,-5025.0,1.0,Tattooed Heart,0.684
16022,0.758,119929.0,-4166.0,1.0,Think About You,0.444
16023,0.469,85129.0,-5832.0,1.0,Up All Night,0.603
16024,0.581,118028.0,-6178.0,0.0,Waterfalls,0.172
16025,0.734,109989.0,-5562.0,1.0,Whenever (feat. Conor Maynard),0.518
16026,0.692,115029.0,-4864.0,0.0,With You,0.558
16027,0.767,105021.0,-7336.0,0.0,Yellow Lights (Alex Grey Remix),0.271
16028,0.731,120015.0,-7324.0,0.0,Our Show,0.724
16029,0.657,105043.0,-4923.0,0.0,Ain't Nothing Like It,0.44
16030,0.73,100156.0,-5867.0,1.0,Bonnie & Clyde,0.493
16031,0.654,119991.0,-5137.0,1.0,By Your Side,0.517
16032,0.631,110016.0,-8481.0,0.0,Jolene,0.334
16033,0.766,110.05,-3812.0,1.0,Wannabe,0.497
16034,0.773,124021.0,-5069.0,0.0,Addicted,0.722
16035,0.641,100016.0,-7294.0,0.0,Compass,0.608
16036,0.509,170087.0,-4929.0,0.0,On My Way,0.297
16037,0.387,149187.0,-7865.0,0.0,Room for Two,0.287
16038,0.661,113778.0,-6976.0,0.0,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),0.316
16039,0.772,98091.0,-6231.0,1.0,Cut to the Chase,0.63
16040,0.622,123083.0,-6363.0,1.0,Don't Know How,0.164
16041,0.753,111984.0,-9003.0,0.0,Like I Love You (Remixes),0.67
16042,0.794,114988.0,-4479.0,1.0,Netflix & Chill,0.272
16043,0.68,119982.0,-6577.0,0.0,New Lover,0.452
16044,0.591,121799.0,-6519.0,0.0,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",0.27
16045,0.635,99979.0,-4303.0,0.0,'74 - '75 (feat. Susan Tyler),0.522
16046,0.819,110005.0,-4711.0,1.0,#Summerlovin,0.695
16047,0.503,116524.0,-3634.0,1.0,2 Hearts (feat. Gia Koka),0.597
16048,0.392,201948.0,-4341.0,0.0,All That She Wants,0.55
16049,0.679,105948.0,-4399.0,0.0,As Far as Feelings Go,0.596
16050,0.646,104919.0,-4296.0,0.0,Bleed,0.265
16051,0.734,109995.0,-5683.0,1.0,Blind,0.225
16052,0.84,94931.0,-5263.0,1.0,Bored Games,0.694
16053,0.766,117937.0,-5361.0,1.0,By My Side,0.53
16054,0.635,99917.0,-6971.0,1.0,Close to Me,0.337
16055,0.587,100085.0,-6379.0,0.0,Coming Back,0.256
16056,0.645,126113.0,-5773.0,1.0,Cross My Heart,0.678
16057,0.584,117817.0,-6605.0,1.0,World War Joy,0.374
16058,0.765,113003.0,-7462.0,0.0,Figured You Out,0.363
16059,0.54,104912.0,-7254.0,1.0,Fool Myself (feat. Welms),0.379
16060,0.658,128001.0,-5579.0,1.0,Get Along,0.269
16061,0.715,113986.0,-5002.0,1.0,Globetrotter,0.379
16062,0.6,122038.0,-5196.0,1.0,Heading Home,0.437
16063,0.747,122999.0,-4409.0,1.0,Hold On,0.327
16064,0.61,128074.0,-5688.0,1.0,Hold on Tight,0.606
16065,0.699,105054.0,-4218.0,1.0,I Don't Know,0.449
16066,0.712,105039.0,-5452.0,0.0,Made For You,0.808
16067,0.765,96071.0,-2097.0,0.0,Instagram,0.95
16068,0.742,119986.0,-6232.0,0.0,Le Le Let Go,0.689
16069,0.667,119948.0,-5924.0,1.0,Letting Go,0.217
16070,0.71,122043.0,-4568.0,1.0,Look Away (Steve Void Remix),0.468
16071,0.468,125005.0,-4359.0,1.0,Lookin' At You,0.801
16072,0.824,121996.0,-7077.0,0.0,Love Does Make Sense,0.586
16073,0.695,124058.0,-5998.0,0.0,Lucky One (feat. ILY),0.342
16074,0.626,104.97,-6655.0,0.0,Make Me Choose,0.148
16075,0.794,124023.0,-4423.0,0.0,Miss You Everyday,0.441
16076,0.749,108.0,-5964.0,0.0,Narcotic,0.366
16077,0.655,94.05,-6293.0,0.0,Never Go Back (Remixes),0.61
16078,0.49,128065.0,-6653.0,0.0,Never Letting Go,0.0987
16079,0.762,115027.0,-5124.0,1.0,New Dream,0.674
16080,0.618,105.0,-8.14,0.0,Not Ok,0.408
16081,0.646,100021.0,-6051.0,1.0,Nothing Like You,0.532
16082,0.677,96008.0,-10319.0,1.0,Once and for All,0.498
16083,0.84,102007.0,-5413.0,0.0,One by One (Alle Farben Remix),0.897
16084,0.565,114901.0,-4354.0,1.0,Only You,0.265
16085,0.724,120038.0,-5.15,1.0,Paradise,0.712
16086,0.735,107983.0,-8211.0,1.0,Photograph,0.494
16087,0.676,109995.0,-6435.0,1.0,Punching in the Dark,0.369
16088,0.74,120021.0,-6387.0,0.0,Radio Love,0.46
16089,0.63,128028.0,-4266.0,1.0,So It Goes,0.761
16090,0.647,99972.0,-5577.0,1.0,So Sick,0.425
16091,0.681,124983.0,-3141.0,1.0,Somebody,0.308
16092,0.721,119997.0,-5247.0,0.0,Somewhere,0.556
16093,0.722,92022.0,-4013.0,1.0,Strongest (Alan Walker Remix),0.852
16094,0.753,119958.0,-5199.0,0.0,The Rest Will Follow,0.398
16095,0.687,127033.0,-6.19,1.0,These Are The Times (feat. JRM),0.607
16096,0.727,112083.0,-5223.0,0.0,Thinkin Bout You,0.82
16097,0.705,99996.0,-5977.0,1.0,Too Close,0.627
16098,0.754,114974.0,-8002.0,0.0,Too Loud,0.355
16099,0.379,86008.0,-8.06,1.0,Top of the World (The Remixes),0.385
16100,0.741,105116.0,-6621.0,0.0,Unbelievable,0.566
16101,0.685,104924.0,-7426.0,1.0,Understand This,0.65
16102,0.687,109975.0,-3823.0,1.0,Vertigo (Radio Edit),0.325
16103,0.754,107018.0,-7023.0,1.0,Waste the Time,0.133
16104,0.712,107968.0,-5496.0,1.0,We Got It All (feat. MPH),0.615
16105,0.66,117951.0,-6567.0,1.0,Wicked Game,0.296
16106,0.673,123076.0,-6219.0,1.0,With You,0.453
16107,0.727,110025.0,-8456.0,1.0,Your Everything (Camero Edit),0.189
16108,0.791,105993.0,-8239.0,0.0,No Amasso,0.857
16109,0.653,95018.0,-7907.0,0.0,Rito de Passá,0.562
16110,0.682,120.03,-5591.0,1.0,Some Say (Felix Jaehn Remix),0.637
16111,0.657,150027.0,-7089.0,0.0,Simulacre,0.84
16112,0.59,139936.0,-10124.0,1.0,CATTO,0.18
16113,0.677,78946.0,-7008.0,0.0,Microfonado Pocket,0.546
16114,0.394,176088.0,-7301.0,1.0,Das Estrelas,0.35
16115,0.677,81994.0,-5732.0,1.0,Escolheu a Pessoa Errada para Humilhar,0.58
16116,0.383,124817.0,-9587.0,1.0,mEnorme,0.226
16117,0.514,77493.0,-12.24,1.0,Cru,0.365
16118,0.641,119895.0,-8646.0,0.0,Diz,0.518
16119,0.313,94929.0,-13854.0,1.0,Água Viva,0.149
16120,0.672,89977.0,-10725.0,0.0,Louco e Divertido,0.613
16121,0.751,138019.0,-13727.0,1.0,Inverno,0.431
16122,0.636,131894.0,-10132.0,1.0,Recortes {B},0.134
16123,0.767,111018.0,-4774.0,0.0,Ritual,0.746
16124,0.47,112883.0,-10.6,0.0,Triângulos,0.573
16125,0.676,149948.0,-10014.0,0.0,Perdoa,0.62
16126,0.809,98035.0,-4905.0,0.0,20ver,0.864
16127,0.558,172062.0,-6355.0,1.0,AmarElo (Sample: Sujeito de Sorte - Belchior),0.535
16128,0.524,157384.0,-19221.0,0.0,Andar em Paz,0.499
16129,0.636,105049.0,-6294.0,0.0,Apaga a Luz,0.489
16130,0.814,133971.0,-3811.0,0.0,Ritual,0.413
16131,0.479,126065.0,-10517.0,1.0,Ferida Viva,0.567
16132,0.6,199881.0,-6584.0,0.0,Vem Bem Vindo,0.38
16133,0.676,135246.0,-14019.0,1.0,Goela Abaixo,0.44
16134,0.808,140023.0,-8.2,1.0,Caranguejo,0.89
16135,0.652,149994.0,-6687.0,1.0,Céu Azul,0.508
16136,0.576,149.88,-6053.0,0.0,Colo,0.568
16137,0.882,87452.0,-9668.0,0.0,"Igreja Lesbiteriana, Um Chamado",0.664
16138,0.674,119202.0,-7107.0,0.0,Des Construção,0.321
16139,0.761,140014.0,-5856.0,1.0,Não Para Não,0.29
16140,0.844,120045.0,-14547.0,1.0,Brasileiro,0.593
16141,0.871,119969.0,-10359.0,1.0,Encaracolado,0.663
16142,0.788,149988.0,-7627.0,0.0,Ficar Sem Você,0.506
16143,0.362,164096.0,-5907.0,1.0,Coração,0.323
16144,0.713,130128.0,-9957.0,1.0,Geminiana,0.503
16145,0.694,74958.0,-8648.0,0.0,Incendiário,0.788
16146,0.434,96114.0,-9359.0,1.0,Longe (Acústico),0.307
16147,0.718,172038.0,-6406.0,1.0,Louquinho,0.576
16148,0.653,108973.0,-7587.0,0.0,Maria João,0.696
16149,0.621,150027.0,-5739.0,0.0,LOBOS,0.483
16150,0.551,97926.0,-10603.0,0.0,Moça Do Vestido Molhado,0.379
16151,0.558,125942.0,-13022.0,0.0,Mundo Líquido,0.256
16152,0.822,144032.0,-7545.0,0.0,Colorir,0.263
16153,0.66,124027.0,-8368.0,1.0,Oasis (Ao Vivo no Estúdio MangoLab),0.322
16154,0.61,127004.0,-8607.0,1.0,Oração,0.141
16155,0.458,80934.0,-10066.0,1.0,Outro (Que É Você),0.248
16156,0.419,178586.0,-7679.0,1.0,Pense em Mim,0.396
16157,0.673,99.91,-6854.0,1.0,Pra Vida Inteira,0.593
16158,0.719,92952.0,-12607.0,0.0,Presente - A COLORS SHOW,0.338
16159,0.788,134016.0,-4204.0,0.0,Juccas,0.802
16160,0.769,93011.0,-6959.0,1.0,ft (pt. 1),0.371
16161,0.752,110.04,-7215.0,1.0,Sinastria,0.799
16162,0.731,149943.0,-9.95,1.0,Só,0.488
16163,0.762,139985.0,-7091.0,1.0,Tenho Você,0.531
16164,0.822,141975.0,-8432.0,1.0,Um Pôr do Sol Na Praia,0.595
16165,0.664,102.01,-7443.0,0.0,Venvs,0.534
16166,0.654,184228.0,-10326.0,0.0,Você Me Vira a Cabeça,0.152
16167,0.461,115052.0,-8073.0,0.0,Tarântula,0.188
16168,0.812,117028.0,-5598.0,0.0,"El Dueño del Flow, Vol. 2",0.864
16169,0.493,71465.0,-7489.0,1.0,Escolheu a Pessoa Errada (Acústico no Palhinha),0.243
16170,0.733,164011.0,-10638.0,1.0,Pa Los Files,0.844
16171,0.595,180073.0,-4736.0,0.0,X,0.711
16172,0.681,149938.0,-8181.0,1.0,El Hombre Mas Famoso De La Tierra,0.94
16173,0.677,172044.0,-4131.0,1.0,Inolvidable,0.903
16174,0.655,125.8,-5497.0,1.0,X 100PRE,0.326
16175,0.604,133.98,-6471.0,0.0,Lluvia,0.461
16176,0.78,113077.0,-8263.0,1.0,Sunday,0.838
